Closing Date,Chevron Corporation (NYSE:CVX),Exxon Mobil Corporation (NYSE:XOM),Microsoft Corporation (NasdaqGS:MSFT),Apple Inc. (NasdaqGS:AAPL),Bank of America Corporation (NYSE:BAC),JPMorgan Chase & Co. (NYSE:JPM),Walmart Inc. (NYSE:WMT),Target Corporation (NYSE:TGT),The Coca-Cola Company (NYSE:KO),"PepsiCo, Inc. (NasdaqGS:PEP)",Johnson & Johnson (NYSE:JNJ),Abbott Laboratories (NYSE:ABT),The Procter & Gamble Company (NYSE:PG),Unilever PLC (LSE:ULVR),The Boeing Company (NYSE:BA),Airbus SE (ENXTPA:AIR),Caterpillar Inc. (NYSE:CAT),Deere & Company (NYSE:DE),Wells Fargo & Company (NYSE:WFC),Citigroup Inc. (NYSE:C),"Meta Platforms, Inc. (NasdaqGS:META)",Alphabet Inc. (NasdaqGS:GOOGL)
2016-08-26,101.32,87.27,58.03,26.74,15.79,66.22,71.14,70.35,43.32,107.45,119.04,42.98,87.58,35.69,132.23,51.04,82.66,86.74,48.51,47.11,124.96,39.66
2016-08-29,102.05,87.84,58.10,26.71,15.84,66.95,71.40,71.05,43.54,107.99,119.92,43.25,88.30,35.69,132.90,51.3,83.10,86.93,49.56,47.26,126.54,39.79
2016-08-30,101.70,87.52,57.89,26.50,16.19,67.50,71.31,70.39,43.24,107.21,119.47,42.83,87.54,35.695,130.81,51.44,82.48,85.72,50.62,47.90,125.84,39.60
2016-08-31,100.58,87.14,57.46,26.53,16.14,67.50,71.44,70.19,43.43,106.75,119.34,42.02,87.31,35.29,129.45,52.29,81.95,84.55,50.80,47.74,126.12,39.49
2016-09-01,100.21,86.84,57.59,26.68,15.98,67.21,72.84,70.58,43.35,107.29,119.08,42.30,88.31,35.275,129.90,51.85,81.45,83.55,50.43,47.36,126.17,39.57
2016-09-02,100.93,87.42,57.67,26.93,16.00,67.49,72.50,70.81,43.66,107.87,119.32,42.09,88.20,36.63,131.16,53.19,81.69,84.05,50.55,47.51,126.51,39.84
2016-09-06,102.43,88.57,57.61,26.93,15.78,67.44,73.00,70.10,43.79,107.92,119.75,42.16,88.64,36.16,132.99,54.4,82.08,84.47,49.99,47.29,129.73,40.40
2016-09-07,102.88,88.24,57.66,27.09,15.70,67.16,72.06,70.30,43.64,107.21,119.61,41.90,87.95,36.21,132.64,54.75,83.72,84.02,49.77,47.48,131.05,40.40
2016-09-08,104.12,89.05,57.43,26.38,15.86,67.25,71.83,69.46,43.63,106.88,119.47,41.85,87.78,35.875,132.90,55.5,83.54,83.58,49.90,47.79,130.27,40.14
2016-09-09,101.27,86.84,56.21,25.78,15.74,66.65,70.30,69.00,42.27,104.05,118.23,41.01,86.24,35.3,128.53,55.63,80.79,82.23,48.72,47.17,127.10,39.42
2016-09-12,102.25,87.29,57.05,26.36,15.90,67.06,71.94,69.30,43.19,106.02,119.16,41.42,88.25,35.05,130.12,54.5,81.92,83.09,48.54,47.79,128.69,39.94
2016-09-13,99.43,85.21,56.53,26.99,15.72,66.53,71.46,68.94,42.28,104.59,117.61,40.64,87.05,35.215,128.76,53.82,80.23,81.09,46.96,46.92,127.21,39.44
2016-09-14,98.42,84.60,56.26,27.94,15.63,66.40,71.52,68.20,42.11,105.05,117.86,40.81,87.01,35.14,127.67,53.06,81.02,80.57,46.52,46.75,127.77,39.52
2016-09-15,99.50,85.08,57.19,28.89,15.67,66.64,72.40,69.21,42.36,105.48,118.63,41.12,88.06,35.465,127.77,52.81,82.03,81.61,46.15,47.08,128.35,40.06
2016-09-16,97.84,84.03,57.25,28.73,15.49,65.82,72.87,69.23,42.14,105.28,118.25,41.87,88.05,35.165,126.70,52.58,82.05,81.95,45.43,46.41,129.07,39.90
2016-09-19,98.04,83.83,56.93,28.40,15.59,66.19,72.09,68.89,42.10,105.67,117.66,41.68,88.37,35.835,127.48,52.82,81.88,82.11,46.01,46.59,128.65,39.77
2016-09-20,97.70,82.54,56.81,28.39,15.60,66.46,71.97,68.62,42.34,106.30,117.95,41.58,88.58,35.79,127.79,52.47,81.70,82.47,46.56,46.54,128.64,39.99
2016-09-21,99.63,83.30,57.76,28.39,15.65,66.84,72.19,69.47,42.53,107.13,118.91,41.92,87.80,35.49,130.56,52.65,83.47,83.05,45.83,46.90,129.94,40.25
2016-09-22,99.98,83.54,57.82,28.66,15.60,67.39,72.27,68.56,42.96,107.82,119.46,42.22,88.99,36.255,131.87,53.72,83.50,84.16,45.72,47.11,130.08,40.80
2016-09-23,99.22,83.45,57.43,28.18,15.52,67.25,72.35,68.77,42.74,107.34,118.81,42.19,87.76,36.315,131.78,53.81,82.44,83.34,45.74,47.15,127.96,40.75
2016-09-26,98.78,83.06,56.90,28.22,15.09,65.78,71.62,67.22,42.05,107.03,117.78,41.68,87.85,35.995,130.57,52.49,82.37,83.58,44.88,45.89,127.31,40.13
2016-09-27,98.98,83.24,57.95,28.27,15.29,66.36,72.33,68.29,42.59,107.49,119.22,42.33,88.36,36.405,131.32,52.14,82.88,83.05,45.09,46.37,128.69,40.54
2016-09-28,102.15,86.90,58.03,28.49,15.38,66.71,71.79,67.82,42.15,107.38,119.39,42.29,89.46,36.555,132.23,52.71,86.59,84.09,45.31,46.87,129.23,40.50
2016-09-29,101.27,86.46,57.40,28.05,15.16,65.65,70.73,67.72,42.03,107.76,117.27,41.44,88.23,36.515,131.03,53.3,87.47,83.86,44.37,45.80,128.09,40.13
2016-09-30,102.92,87.28,57.60,28.26,15.65,66.59,72.12,68.68,42.32,108.77,118.13,42.29,89.75,36.545,131.74,53.84,88.77,85.35,44.28,47.23,128.27,40.20
2016-10-03,102.45,87.05,57.42,28.13,15.63,66.51,72.01,68.68,42.03,108.25,118.81,42.55,88.66,37.08,132.38,53.74,88.28,85.35,43.83,47.03,128.77,40.02
2016-10-04,101.27,86.25,57.24,28.25,15.80,66.60,71.75,68.65,41.84,107.10,118.82,42.10,88.35,37.635,132.25,54.85,87.51,84.70,43.75,47.75,128.19,40.14
2016-10-05,102.23,87.00,57.64,28.26,16.11,67.69,71.67,67.74,41.81,106.01,119.18,42.74,88.85,36.885,134.66,55.08,89.42,85.12,44.99,48.65,128.47,40.06
2016-10-06,102.18,87.04,57.74,28.47,16.22,67.87,69.36,68.41,41.71,106.40,118.75,42.97,89.22,36.94,134.42,54.43,89.29,85.29,45.18,49.07,128.74,40.15
2016-10-07,102.27,86.74,57.80,28.52,16.13,68.11,68.70,69.04,41.73,105.99,119.24,42.97,90.00,37.195,133.85,53.83,88.47,86.30,45.33,49.28,128.99,40.04
2016-10-10,103.98,88.44,58.04,29.01,16.30,68.64,67.98,68.86,41.73,106.22,119.80,43.50,89.06,37.515,135.84,54.33,88.22,87.49,45.65,49.55,130.24,40.71
2016-10-11,103.04,87.74,57.19,29.08,16.11,68.31,67.39,68.39,41.54,105.57,117.64,41.16,88.54,37.54,133.74,53.03,87.47,87.05,45.45,48.99,128.88,40.48
2016-10-12,102.15,87.13,57.11,29.34,16.03,68.13,67.46,67.86,41.78,106.08,117.97,40.98,88.57,37.235,133.16,52.48,87.58,86.94,45.32,48.70,129.05,40.59
2016-10-13,100.79,86.56,56.92,29.25,15.83,67.74,68.23,67.89,41.76,105.92,118.26,40.98,88.24,35.965,133.38,52.42,86.97,86.34,44.75,48.47,127.82,40.20
2016-10-14,101.08,86.54,57.42,29.41,16.00,67.52,68.45,68.11,41.67,106.83,117.56,40.79,88.43,35.475,133.50,52.6,87.67,86.40,44.71,48.61,127.88,40.23
2016-10-17,101.36,86.54,57.22,29.39,16.05,67.17,68.22,67.24,41.60,106.85,118.49,40.59,87.83,35.045,134.00,52.71,87.29,86.47,44.50,48.60,127.54,40.34
2016-10-18,101.79,86.77,57.66,29.37,16.26,67.70,68.87,67.36,41.97,106.95,115.41,41.17,87.45,34.955,135.10,53.63,87.22,86.61,44.95,48.99,128.57,41.07
2016-10-19,102.27,87.17,57.53,29.28,16.47,68.35,68.89,67.53,42.05,106.26,114.59,40.01,85.54,34.675,136.18,54.13,88.00,86.56,45.26,49.48,130.11,41.35
2016-10-20,101.87,87.21,57.25,29.27,16.56,68.26,68.73,67.71,41.93,105.87,114.87,40.74,84.93,34.89,135.84,54.27,86.63,86.11,44.93,49.58,130.00,41.08
2016-10-21,101.30,86.62,59.66,29.15,16.67,68.49,68.34,68.23,42.13,105.62,113.44,40.50,84.33,34.865,135.63,54.26,86.33,86.43,45.09,49.57,132.07,41.20
2016-10-24,100.66,86.91,61.00,29.41,16.77,68.87,69.19,68.26,42.56,107.31,113.61,40.41,84.10,34.715,137.45,54.83,85.99,86.70,45.52,49.58,133.28,41.79
2016-10-25,100.77,86.72,60.99,29.56,16.72,68.80,69.36,67.95,42.54,107.23,113.96,40.19,86.97,34.775,139.02,53.39,84.48,86.52,45.72,49.59,132.29,41.43
2016-10-26,101.19,87.09,60.63,28.90,16.87,69.13,69.59,68.59,42.44,107.07,114.56,39.96,87.40,34.53,145.54,55.4,84.13,87.04,46.15,50.01,131.04,41.11
2016-10-27,99.92,86.92,60.10,28.62,16.91,69.23,69.83,67.62,42.12,106.63,115.70,40.29,86.58,34.385,143.31,55.45,83.01,87.00,46.41,49.93,129.69,40.87
2016-10-28,103.82,84.78,59.87,28.43,16.68,69.11,69.99,68.83,42.23,107.07,115.33,39.54,86.84,34.425,143.01,55,83.88,87.17,46.23,49.56,131.29,40.98
2016-10-31,104.75,83.32,59.92,28.39,16.50,69.26,70.02,68.73,42.40,107.20,115.99,39.24,86.80,34.18,142.43,54.15,83.46,88.30,46.01,49.15,130.99,40.50
2016-11-01,106.48,83.65,59.80,27.87,16.61,68.97,69.30,67.78,42.12,106.71,115.34,39.05,86.85,34.435,142.41,53.32,82.24,88.09,45.99,48.94,129.50,40.27
2016-11-02,105.39,83.45,59.43,27.90,16.48,68.68,69.45,68.26,42.05,106.71,114.86,38.70,86.74,34.14,140.75,52.59,81.11,88.16,45.24,48.54,127.17,39.42
2016-11-03,105.39,83.66,59.21,27.46,16.48,68.38,69.63,66.67,42.03,106.63,115.03,38.38,86.60,33.55,140.02,52.08,81.27,88.30,45.34,48.19,120.00,39.11
2016-11-04,104.78,83.57,58.71,27.21,16.55,67.76,69.16,66.53,41.69,105.81,115.11,39.09,85.08,33.18,139.54,51.92,82.31,88.06,44.60,48.17,120.75,39.06
2016-11-07,106.85,85.45,60.42,27.60,17.01,69.88,69.78,67.53,42.46,106.96,116.66,39.86,86.56,33.605,143.03,53.15,83.75,89.00,45.40,49.82,122.15,40.10
2016-11-08,107.29,85.31,60.47,27.77,17.00,70.03,69.79,67.05,42.88,108.72,117.05,39.83,87.46,33.82,142.20,52.82,84.68,88.99,45.54,49.91,124.22,40.60
2016-11-09,107.64,86.25,60.17,27.72,17.97,73.25,71.10,68.81,42.27,107.25,120.31,40.07,85.93,33.11,145.09,54.26,91.20,90.11,47.99,51.59,123.18,40.28
2016-11-10,107.79,87.05,58.70,26.95,18.76,76.65,71.39,70.54,40.94,103.25,119.54,40.61,82.96,31.81,147.69,55.35,93.45,90.70,51.63,53.61,120.80,39.01
2016-11-11,106.64,85.67,59.02,27.11,19.02,76.69,71.23,71.35,41.03,103.19,118.47,40.14,83.58,31.635,148.52,54.76,93.01,91.10,51.73,52.83,119.02,38.59
2016-11-14,106.59,85.28,58.12,26.43,20.08,79.51,70.49,72.17,41.17,101.39,116.60,39.20,83.00,31.315,149.99,56.37,94.17,91.62,53.22,54.68,115.08,37.66
2016-11-15,108.96,86.82,58.87,26.78,20.16,79.36,71.42,71.44,41.44,101.85,116.32,39.81,83.62,31.745,148.11,56.47,94.44,91.25,52.59,55.45,117.20,38.76
2016-11-16,108.35,85.75,59.65,27.50,19.75,77.40,71.39,76.03,41.26,101.71,116.36,39.95,83.19,31.285,146.44,54.82,93.35,91.25,51.68,54.63,116.34,39.00
2016-11-17,108.12,85.23,60.64,27.49,20.08,78.02,69.19,76.13,41.12,101.62,116.57,40.39,83.07,31.2,145.33,55.53,92.78,91.77,52.49,55.45,117.79,39.31
2016-11-18,109.20,85.28,60.35,27.52,20.00,77.71,68.54,76.19,40.91,101.31,115.36,39.84,82.00,31.2,146.35,55.24,92.34,91.96,52.82,55.46,117.02,38.80
2016-11-21,110.18,86.49,60.86,27.93,20.33,78.05,69.37,76.51,41.36,102.26,115.00,39.76,82.64,31.07,147.02,57.68,92.90,92.30,52.12,55.54,121.77,39.24
2016-11-22,110.62,86.68,61.12,27.95,20.30,78.53,70.12,77.87,41.37,102.89,112.74,38.10,82.76,31.265,149.52,58.4,93.62,92.01,52.22,56.10,121.47,39.25
2016-11-23,111.00,86.92,60.40,27.81,20.56,78.86,70.83,78.48,41.12,101.53,113.07,38.98,82.68,31.215,149.74,59.78,96.18,102.17,52.16,56.69,120.84,38.95
2016-11-25,111.00,87.12,60.53,27.95,20.86,78.83,71.23,78.61,41.53,102.17,114.13,39.16,83.46,31.73,150.04,60.31,95.81,103.92,52.62,56.78,120.38,39.01
2016-11-28,110.50,86.47,60.61,27.89,20.30,78.32,71.19,77.72,41.75,102.79,113.13,38.74,83.07,31.465,149.77,60.05,94.90,101.70,51.58,55.47,120.41,39.29
2016-11-29,109.34,85.90,61.09,27.87,20.29,78.92,71.37,78.41,41.15,102.54,112.48,38.73,82.89,31.3,151.64,60.43,94.04,100.35,51.86,55.52,120.87,39.47
2016-11-30,111.56,87.30,60.26,27.63,21.12,80.17,70.43,77.24,40.35,100.10,111.30,38.07,82.46,31.96,150.56,60.27,95.56,100.20,52.92,56.39,118.42,38.79
2016-12-01,113.29,87.24,59.20,27.37,21.50,81.79,70.67,77.82,40.17,99.03,111.38,37.60,81.86,30.97,152.39,60.05,96.24,102.70,54.34,57.27,115.10,38.22
2016-12-02,113.00,87.04,59.25,27.48,21.23,81.60,70.88,77.94,40.36,100.60,111.96,37.90,82.40,31.105,152.25,58.99,95.14,101.50,53.58,56.02,115.40,38.22
2016-12-05,113.25,87.48,60.22,27.28,21.84,83.26,69.94,76.98,40.62,100.71,111.94,38.43,82.99,31.22,152.16,59.88,94.45,101.29,54.35,57.28,117.43,38.91
2016-12-06,112.76,87.56,59.95,27.49,22.16,83.69,70.36,76.77,40.57,101.55,112.06,38.42,82.91,31.35,152.24,59.4,95.22,102.52,55.55,57.92,117.31,38.81
2016-12-07,114.44,88.07,61.37,27.76,22.57,84.07,70.60,76.97,41.29,102.81,111.10,38.48,84.18,31.11,154.14,58.58,97.33,102.86,57.28,59.06,117.95,39.57
2016-12-08,115.17,88.32,61.01,28.03,22.95,85.12,70.34,77.84,40.98,102.15,110.99,38.68,83.50,30.92,155.39,59.32,96.27,103.92,57.29,60.15,118.91,39.76
2016-12-09,115.81,89.00,61.97,28.49,23.09,85.49,70.08,77.39,42.00,103.57,112.26,39.20,84.37,31.245,156.49,59.58,95.53,103.62,57.14,60.04,119.68,40.47
2016-12-12,117.15,90.98,62.17,28.33,22.61,84.73,71.67,76.74,41.90,104.72,115.36,39.20,85.13,31.12,157.16,60.45,95.08,102.42,55.78,59.55,117.77,40.40
2016-12-13,117.42,92.58,62.98,28.80,22.61,84.76,71.80,77.67,41.76,105.63,115.89,39.44,85.18,31.935,156.66,62.85,96.02,101.33,55.84,59.79,120.31,40.77
2016-12-14,115.96,90.58,62.68,28.80,22.67,84.73,71.34,77.19,41.21,104.47,114.99,38.82,84.37,31.705,154.47,62.4,93.74,100.55,54.70,59.45,120.21,40.89
2016-12-15,117.05,90.89,62.58,28.96,23.16,86.00,71.08,76.98,41.55,105.30,115.89,38.93,84.68,31.575,153.77,64.1,94.53,101.40,55.19,60.23,120.57,40.78
2016-12-16,118.08,91.18,62.30,28.99,22.66,84.94,70.98,76.75,41.74,105.87,115.88,38.10,84.68,31.52,154.50,64.18,92.58,101.76,55.34,59.75,119.87,40.49
2016-12-19,117.65,90.42,63.62,29.16,22.48,85.43,71.58,77.04,41.67,105.41,116.02,38.34,84.71,32.185,156.18,63.25,92.71,102.25,55.22,59.66,119.24,40.63
2016-12-20,117.95,90.43,63.54,29.24,22.71,86.53,71.82,77.65,41.66,104.90,115.66,38.19,84.57,32.45,156.39,63.84,94.34,103.64,56.10,60.80,119.09,40.76
2016-12-21,117.91,90.28,63.54,29.27,22.63,86.75,71.24,77.13,41.57,104.70,115.31,38.24,84.28,32.34,157.48,63,93.82,103.09,55.71,60.75,119.04,40.61
2016-12-22,118.77,90.87,63.55,29.07,22.54,86.89,69.59,73.74,41.55,105.35,115.44,38.29,84.47,32.615,157.46,62.72,94.12,103.09,55.75,60.49,117.40,40.48
2016-12-23,118.42,90.71,63.24,29.13,22.60,87.05,69.54,73.50,41.60,105.09,115.96,38.42,84.96,32.725,157.81,62.9,94.32,103.12,55.96,60.99,117.27,40.39
2016-12-27,118.22,90.75,63.28,29.32,22.61,87.13,69.70,73.70,41.61,105.13,115.91,38.60,84.60,32.725,157.48,62.92,94.55,103.90,55.95,61.09,118.01,40.50
2016-12-28,117.91,90.30,62.99,29.19,22.33,86.50,69.31,72.83,41.39,104.62,115.10,38.22,84.07,32.78,156.10,62.72,93.15,103.41,55.32,60.04,116.92,40.23
2016-12-29,117.82,90.35,62.90,29.18,22.00,85.89,69.26,72.62,41.60,104.99,115.49,38.31,84.35,32.895,155.69,62.36,93.29,103.21,54.84,59.38,116.35,40.14
2016-12-30,117.70,90.26,62.14,28.96,22.10,86.29,69.12,72.23,41.46,104.63,115.21,38.41,84.08,32.925,155.68,62.84,92.74,103.04,55.11,59.43,115.05,39.62
2017-01-03,117.85,90.89,62.58,29.04,22.53,87.23,68.66,72.75,41.80,104.65,115.84,39.05,84.20,32.75,156.97,63.5,93.99,104.05,56.00,60.59,116.86,40.40
2017-01-04,117.82,89.89,62.30,29.01,22.95,86.91,69.06,73.81,41.65,104.85,115.65,39.36,84.50,32.875,158.62,63.4,93.57,105.82,56.05,61.41,118.69,40.39
2017-01-05,117.31,88.55,62.30,29.15,22.68,86.11,69.21,72.56,41.75,104.71,116.86,39.70,85.06,32.99,158.71,64.6,93.00,105.35,55.18,60.34,120.67,40.65
2017-01-06,116.84,88.50,62.84,29.48,22.68,86.12,68.26,71.44,41.74,104.56,116.30,40.78,85.03,32.94,159.10,65.14,93.04,106.49,55.04,60.55,123.41,41.26
2017-01-09,115.84,87.04,62.64,29.75,22.55,86.18,68.71,71.43,41.32,103.46,116.28,40.74,84.40,33.445,158.32,65.28,92.37,105.19,54.24,60.22,124.90,41.36
2017-01-10,114.96,85.93,62.62,29.78,22.94,86.43,68.23,71.43,41.04,101.97,116.16,41.29,83.49,33.35,159.07,65.2,93.83,104.89,54.62,60.23,124.35,41.30
2017-01-11,115.93,86.81,63.19,29.94,23.07,87.08,68.53,71.61,41.05,101.81,114.73,41.08,83.75,33.53,159.40,65.46,94.65,105.71,54.80,59.96,126.09,41.49
2017-01-12,116.16,86.34,62.61,29.81,22.92,86.24,67.97,71.25,40.95,101.84,114.62,40.72,83.84,33.71,158.29,64.69,93.99,105.17,54.50,59.23,126.62,41.48
2017-01-13,116.38,86.35,62.70,29.76,23.01,86.70,67.13,70.19,40.88,101.55,114.60,40.93,84.01,33.83,158.83,65.64,94.48,105.79,55.31,59.63,128.34,41.55
2017-01-17,116.28,87.36,62.53,30.00,22.05,83.55,68.42,70.94,41.22,102.19,114.87,40.90,85.21,33.205,157.67,65.35,93.57,104.34,53.78,58.38,127.87,41.37
2017-01-18,115.94,86.28,62.50,30.00,22.63,83.94,68.11,66.85,41.29,102.74,114.70,40.76,84.93,33.555,158.32,64.84,93.33,105.24,54.27,57.39,127.92,41.45
2017-01-19,115.58,84.73,62.30,29.95,22.53,83.30,67.62,65.39,41.14,102.36,114.20,40.40,84.70,33.405,159.00,65.48,93.38,105.02,54.58,56.66,127.55,41.22
2017-01-20,115.60,85.89,62.74,30.00,22.64,83.67,67.18,64.10,41.32,103.24,114.15,40.46,87.45,33.61,159.53,65.34,94.58,106.74,55.07,56.11,127.04,41.41
2017-01-23,115.39,84.97,62.96,30.02,22.56,83.71,66.65,63.85,41.43,104.01,113.91,40.34,86.96,33.49,157.84,65.45,94.46,107.12,54.25,55.68,128.93,42.22
2017-01-24,116.37,85.09,63.52,29.99,22.95,84.72,67.40,64.41,41.90,104.71,111.76,40.31,87.86,33.53,160.55,65.56,96.24,107.67,54.70,56.74,129.37,42.48
2017-01-25,117.24,85.34,63.68,30.47,23.37,86.03,66.89,65.00,42.12,104.61,112.80,40.31,87.16,33.485,167.36,65.39,98.15,108.06,56.62,57.69,131.48,42.92
2017-01-26,116.55,85.60,64.27,30.49,23.44,86.75,66.73,64.17,41.81,104.14,111.84,40.96,86.60,31.91,169.12,64.91,97.22,107.63,57.18,57.36,132.78,42.85
2017-01-27,113.79,85.51,65.78,30.49,23.36,86.93,65.66,63.70,41.45,103.48,113.38,41.00,86.72,32.335,167.70,64.67,98.99,107.99,56.59,57.11,132.18,42.25
2017-01-30,111.82,84.86,65.13,30.41,22.95,86.03,66.42,64.12,41.38,103.69,113.13,41.01,86.75,32.24,165.57,63.29,96.79,107.06,56.08,56.61,130.98,41.19
2017-01-31,111.35,83.89,64.65,30.34,22.64,84.63,66.74,64.48,41.57,103.78,113.25,41.77,87.60,32.275,163.42,62.76,95.66,107.05,56.33,55.83,130.32,41.01
2017-02-01,111.00,82.94,63.58,32.19,22.89,84.95,66.23,63.67,41.26,103.01,113.23,42.33,87.33,32.035,163.97,63.1,95.11,107.15,55.91,56.05,133.23,40.76
2017-02-02,112.21,83.45,63.17,32.13,22.72,84.59,66.70,63.68,41.40,104.03,113.57,42.75,87.76,32.475,162.26,62.84,93.77,107.43,55.75,55.98,130.84,40.91
2017-02-03,113.57,83.54,63.68,32.27,23.29,87.18,66.50,63.75,41.54,105.11,113.64,42.78,87.41,32.685,162.40,63.06,93.28,107.99,57.27,57.76,130.98,41.01
2017-02-06,112.98,83.31,63.64,32.57,23.12,86.77,66.40,63.42,41.56,104.57,113.40,42.43,87.40,32.63,163.98,63.11,92.87,108.06,56.55,57.64,132.06,41.08
2017-02-07,111.39,82.77,63.43,32.88,22.90,86.72,66.89,63.57,41.90,105.61,113.48,42.89,88.01,32.89,166.50,62.88,93.31,108.76,56.34,57.19,131.84,41.46
2017-02-08,111.58,81.48,63.34,33.01,22.67,85.96,67.81,64.77,42.02,105.69,113.40,42.40,88.33,33.43,163.81,62.77,92.91,108.41,55.63,56.32,134.20,41.49
2017-02-09,112.26,81.84,64.06,33.11,23.12,87.20,69.08,66.41,41.25,105.97,114.08,42.54,88.67,33.3,164.28,64,93.96,109.12,56.73,57.26,134.14,41.50
2017-02-10,113.05,82.52,64.00,33.03,23.08,87.00,68.02,65.73,40.58,106.10,115.24,42.74,87.97,33.105,166.23,64.39,96.31,110.24,56.86,57.63,134.19,41.74
2017-02-13,113.91,83.00,64.72,33.32,23.40,88.15,67.77,64.81,40.62,106.52,115.88,43.22,88.31,32.99,168.03,65.85,98.50,110.75,57.08,58.95,134.05,41.95
2017-02-14,112.52,82.82,64.57,33.76,24.06,89.56,68.66,65.65,40.53,106.92,116.36,43.65,87.86,32.855,168.50,66.21,98.09,110.05,57.98,59.83,133.85,42.00
2017-02-15,112.57,83.16,64.53,33.88,24.58,90.59,68.69,65.75,40.44,106.73,117.20,44.00,91.12,33.125,169.30,66.32,99.02,109.12,58.55,60.50,133.44,41.87
2017-02-16,110.68,82.30,64.52,33.84,24.58,90.53,68.87,65.20,41.20,108.12,118.08,44.20,90.79,33.475,170.81,65.77,98.26,109.17,58.12,60.38,133.84,42.11
2017-02-17,110.33,81.76,64.62,33.93,24.52,90.23,69.37,65.79,41.23,108.15,118.86,44.69,91.09,37.97,172.71,65.4,98.85,110.27,58.09,60.17,133.53,42.33
2017-02-21,111.72,81.89,64.49,34.18,24.78,91.01,71.45,66.21,41.46,109.36,119.66,45.01,91.67,35.865,175.56,67.24,98.10,109.61,58.25,60.55,133.72,42.46
2017-02-22,110.38,80.93,64.36,34.28,24.79,91.06,71.71,65.94,41.60,109.41,119.52,45.01,91.44,37.91,175.36,66.7,98.20,109.65,58.36,60.62,136.12,42.57
2017-02-23,111.02,81.78,64.62,34.13,24.58,91.13,71.31,64.98,41.66,109.54,121.70,45.40,91.13,37.685,176.86,69.05,95.55,107.73,58.49,60.62,135.36,42.55
2017-02-24,110.12,81.08,64.62,34.17,24.23,90.33,72.39,66.51,41.78,109.83,122.73,45.68,91.05,37.73,177.44,68.35,95.48,108.62,57.81,59.56,135.44,42.39
2017-02-27,111.75,81.54,64.23,34.23,24.57,90.43,71.74,66.91,41.67,109.27,122.40,45.46,90.89,38.31,179.43,68.35,97.44,109.51,58.06,60.02,136.41,42.48
2017-02-28,112.50,81.32,63.98,34.25,24.68,90.62,70.93,58.77,41.96,110.38,122.21,45.08,91.07,38.19,180.23,69.32,96.66,109.49,57.88,59.81,135.54,42.25
2017-03-01,113.88,83.02,64.94,34.95,25.50,93.60,70.45,57.83,42.16,109.73,123.86,45.59,91.66,38.645,183.91,71.12,98.58,111.22,59.73,61.54,137.42,42.84
2017-03-02,113.36,83.30,64.01,34.74,25.23,92.14,70.76,57.95,42.47,110.11,123.63,45.69,90.91,38.58,182.99,71.7,94.36,109.54,58.71,60.63,136.76,42.49
2017-03-03,113.55,82.46,64.25,34.95,25.44,92.80,70.03,57.35,42.48,110.56,123.79,45.25,90.50,38.595,182.18,71.17,95.12,110.83,58.89,61.00,137.17,42.45
2017-03-06,113.17,82.83,64.27,34.84,25.25,91.92,69.88,56.10,42.18,109.63,123.71,45.13,90.37,38.76,180.93,71.05,95.66,110.84,58.61,60.28,137.42,42.36
2017-03-07,111.81,82.52,64.40,34.88,25.21,91.41,69.87,55.14,41.99,109.32,123.83,45.00,90.29,39.16,182.02,70.19,95.93,110.24,58.30,60.50,137.30,42.56
2017-03-08,109.61,81.03,64.99,34.75,25.26,91.21,69.80,55.02,41.99,109.30,124.10,45.36,90.14,39.015,181.74,70.47,93.23,110.47,58.21,61.11,137.72,42.68
2017-03-09,110.04,81.67,64.73,34.67,25.35,91.57,69.86,55.20,42.03,109.02,125.95,45.63,90.34,40.025,180.57,70.06,91.39,109.58,58.70,61.55,138.24,42.89
2017-03-10,110.61,81.61,64.93,34.79,25.31,91.28,70.10,55.36,42.29,109.59,126.21,45.72,91.07,40.355,178.70,70.06,92.31,109.92,58.85,61.49,138.79,43.07
2017-03-13,109.35,81.42,64.71,34.80,25.30,91.36,69.95,55.19,42.03,109.41,126.68,45.53,91.31,39.895,179.05,69.95,92.64,109.88,58.70,61.53,139.60,43.23
2017-03-14,107.36,80.99,64.41,34.75,25.32,91.51,70.72,54.75,41.97,109.34,127.05,44.80,91.00,40.42,178.73,70.2,91.86,109.21,58.76,61.44,139.32,43.30
2017-03-15,108.88,82.00,64.75,35.12,25.18,91.73,70.58,54.57,42.12,111.11,128.96,45.32,91.40,40.4,178.71,70.43,93.36,110.79,58.71,60.84,139.72,43.42
2017-03-16,107.86,82.07,64.64,35.17,25.22,91.64,70.44,54.59,42.25,111.14,128.46,44.98,91.44,40.515,178.19,70.36,92.85,110.73,59.32,61.15,139.99,43.50
2017-03-17,107.68,82.00,64.87,35.00,24.86,90.68,69.89,54.29,42.03,111.39,128.06,45.19,91.00,40.4,180.10,70.01,92.91,110.45,58.67,60.37,139.84,43.62
2017-03-20,107.66,82.00,64.93,35.37,24.44,90.03,69.98,54.37,42.18,111.15,128.07,44.98,91.22,40.675,179.39,70.6,95.40,110.88,57.63,59.59,139.94,43.40
2017-03-21,108.04,81.83,64.21,34.96,23.02,87.39,69.90,53.39,42.50,111.77,127.25,44.80,91.19,40.285,175.96,69.61,92.43,109.61,55.85,58.04,138.51,42.51
